,설치년도,시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,충전기ID,충전소ID,위도,경도
368,2018,전라남도,나주시,전라남도 나주시 청동길 151,나주청동자동차공업사,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,1,GN020307,35.04686,126.73344
369,2018,전라남도,나주시,전라남도 나주시 청동길 151,나주청동자동차공업사,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,2,GN020307,35.04686,126.73344
370,2018,전라남도,나주시,전라남도 나주시 청동길 126,덕승1급자동차공업사,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,1,GN020309,35.04358,126.7326
371,2018,전라남도,나주시,전라남도 나주시 청동길 126,덕승1급자동차공업사,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,2,GN020309,35.04358,126.7326
372,2018,전라남도,나주시,전라남도 나주시 건재로 351-20,백궁각모텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,1,GN020311,35.05523,126.73942
373,2018,전라남도,나주시,전라남도 나주시 건재로 351-20,백궁각모텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,2,GN020311,35.05523,126.73942
374,2018,전라남도,나주시,전라남도 나주시 건재로 271-9,에스모텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,1,GN020390,35.05268,126.72982
375,2018,전라남도,나주시,전라남도 나주시 건재로 271-9,에스모텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,2,GN020390,35.05268,126.72982
376,2018,전라남도,나주시,전라남도 나주시 금천면 영산로 5851,나주현대서비스,차량정비시설,서비스센터,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,1,GN020396,35.03518,126.76794
377,2018,전라남도,나주시,전라남도 나주시 금천면 영산로 5851,나주현대서비스,차량정비시설,서비스센터,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,2,GN020396,35.03518,126.76794
378,2018,전라남도,나주시,전라남도 나주시 빛가람로 685,나주비젼프라자관리사무소,공공시설,주민센터,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,1,GN020448,35.02151,126.78666
379,2018,전라남도,나주시,전라남도 나주시 배멧3길 5-18,창조예림,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,1,GN020459,35.02004,126.78584
380,2018,전라남도,나주시,전라남도 나주시 배멧3길 5-18,창조예림,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,2,GN020459,35.02004,126.78584
381,2018,전라남도,나주시,전라남도 나주시 배멧3길 5-8,마루오한우프라자,상업시설,음식점,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,1,GN020467,35.01926,126.78575
382,2018,전라남도,나주시,전라남도 나주시 배멧3길 5-8,마루오한우프라자,상업시설,음식점,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용가능,2,GN020467,35.01926,126.78575
383,2019,전라남도,나주시,전라남도 나주시 금천면 벽류길 121,국립원예특작과학원 배연구소,공공시설,공공기관,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용자제한,1,GN023118,35.0242116,126.7461138
384,2019,전라남도,나주시,전라남도 나주시 금천면 벽류길 121,국립원예특작과학원 배연구소,공공시설,공공기관,완속,AC완속,타기관(보조금),지에스커넥트,,AC완속,이용자제한,2,GN023118,35.0242116,126.7461138
385,2023,전라남도,나주시,전라남도 나주시 그린로 60,농식품공무원교육원,공동주택시설,사업장(사옥),완속,AC완속,타기관,지에스커넥트,,AC완속,이용가능,1,GN064244,35.016835284,126.77499341
386,2023,전라남도,나주시,전라남도 나주시 그린로 60,농식품공무원교육원,공동주택시설,사업장(사옥),완속,AC완속,타기관,지에스커넥트,,AC완속,이용가능,2,GN064244,35.016835284,126.77499341
387,2023,전라남도,나주시,전라남도 나주시 그린로 60,농식품공무원교육원,공동주택시설,사업장(사옥),완속,AC완속,타기관,지에스커넥트,,AC완속,이용가능,3,GN064244,35.016835284,126.77499341
388,2023,전라남도,나주시,전라남도 나주시 그린로 60,농식품공무원교육원,공동주택시설,사업장(사옥),완속,AC완속,타기관,지에스커넥트,,AC완속,이용가능,4,GN064244,35.016835284,126.77499341
389,2023,전라남도,나주시,전라남도 나주시 그린로 60,농식품공무원교육원,공동주택시설,사업장(사옥),완속,AC완속,타기관,지에스커넥트,,AC완속,이용가능,5,GN064244,35.016835284,126.77499341
390,2023,전라남도,나주시,전라남도 나주시 그린로 60,농식품공무원교육원,공동주택시설,사업장(사옥),완속,AC완속,타기관,지에스커넥트,,AC완속,이용가능,6,GN064244,35.016835284,126.77499341
391,2023,전라남도,나주시,전라남도 나주시 그린로 60,농식품공무원교육원,공동주택시설,사업장(사옥),완속,AC완속,타기관,지에스커넥트,,AC완속,이용가능,7,GN064244,35.016835284,126.77499341
392,2021,전라남도,나주시,전라남도 나주시 남평읍 지석로 153,전남나주 유성그린파크,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,1,EV004699,35.039496053,126.85137595
393,2021,전라남도,나주시,전라남도 나주시 남평읍 지석로 153,전남나주 유성그린파크,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,2,EV004699,35.039496053,126.85137595
394,2021,전라남도,나주시,전라남도 나주시 남평읍 지석로 153,전남나주 유성그린파크,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,3,EV004699,35.039496053,126.85137595
395,2021,전라남도,나주시,전라남도 나주시 남평읍 지석로 153,전남나주 유성그린파크,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,4,EV004699,35.039496053,126.85137595
396,2022,전라남도,나주시,전라남도 나주시 중야1길 42,전남나주 빛가람LH2단지1,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,1,EV005381,35.014868970,126.78038106
397,2022,전라남도,나주시,전라남도 나주시 중야1길 42,전남나주 빛가람LH2단지1,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,2,EV005381,35.014868970,126.78038106
398,2022,전라남도,나주시,전라남도 나주시 중야1길 42,전남나주 빛가람LH2단지2,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,1,EV005382,35.014640801,126.78131295
399,2022,전라남도,나주시,전라남도 나주시 중야1길 42,전남나주 빛가람LH2단지2,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,2,EV005382,35.014640801,126.78131295
400,2022,전라남도,나주시,전라남도 나주시 중야1길 42,전남나주 빛가람LH2단지3,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,1,EV005383,35.014197921,126.78064580
401,2022,전라남도,나주시,전라남도 나주시 그린로 63,전남나주 빛가람LH1단지1,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,1,EV005543,35.016194292,126.77806571
402,2022,전라남도,나주시,전라남도 나주시 그린로 63,전남나주 빛가람LH1단지1,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,2,EV005543,35.016194292,126.77806571
403,2022,전라남도,나주시,전라남도 나주시 그린로 63,전남나주 빛가람LH1단지2,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,1,EV005544,35.015555437,126.77868099
404,2022,전라남도,나주시,전라남도 나주시 그린로 63,전남나주 빛가람LH1단지3,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,1,EV005545,35.016868900,126.77772971
405,2022,전라남도,나주시,전라남도 나주시 그린로 63,전남나주 빛가람LH1단지3,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,2,EV005545,35.016868900,126.77772971
406,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티1,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,1,EV005654,35.031776554,126.78414393
407,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티1,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,2,EV005654,35.031776554,126.78414393
408,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티1,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,3,EV005654,35.031776554,126.78414393
409,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티1,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,4,EV005654,35.031776554,126.78414393
410,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티1,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,5,EV005654,35.031776554,126.78414393
411,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티1,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,6,EV005654,35.031776554,126.78414393
412,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티2,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,1,EV005655,35.030904420,126.78416540
413,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티2,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,2,EV005655,35.030904420,126.78416540
414,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티2,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,3,EV005655,35.030904420,126.78416540
415,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티2,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,4,EV005655,35.030904420,126.78416540
416,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티2,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,5,EV005655,35.030904420,126.78416540
417,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티3,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,1,EV005656,35.031765550,126.78556309
418,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티3,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,2,EV005656,35.031765550,126.78556309
419,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티3,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,3,EV005656,35.031765550,126.78556309
420,2022,전라남도,나주시,전라남도 나주시 한빛로 125,전남나주 빛가람중흥s-클래스리버티3,공동주택시설,아파트,완속,AC완속,타기관,에버온,,AC완속,이용가능,4,EV005656,35.031765550,126.78556309
421,2022,전라남도,나주시,전라남도 나주시 상야2길 16,전남나주 토담휴로스오피스텔1차,기타시설,오피스텔,완속,AC완속,타기관(보조금),에버온,,AC완속,이용가능,1,EV006945,35.0220107,126.7878872
422,2022,전라남도,나주시,전라남도 나주시 상야2길 16,전남나주 토담휴로스오피스텔1차,기타시설,오피스텔,완속,AC완속,타기관(보조금),에버온,,AC완속,이용가능,2,EV006945,35.0220107,126.7878872
423,2022,전라남도,나주시,전라남도 나주시 그린로 328,전남나주 루멘하임아파트1,공동주택시설,아파트,완속,AC완속,타기관(보조금),에버온,,AC완속,이용가능,1,EV007533,35.016973555,126.79579131
424,2022,전라남도,나주시,전라남도 나주시 그린로 328,전남나주 루멘하임아파트1,공동주택시설,아파트,완속,AC완속,타기관(보조금),에버온,,AC완속,이용자제한,2,EV007533,35.016973555,126.79579131
425,2022,전라남도,나주시,전라남도 나주시 그린로 328,전남나주 루멘하임아파트2,공동주택시설,아파트,완속,AC완속,타기관(보조금),에버온,,AC완속,이용가능,1,EV007534,35.016325558,126.79638457
426,2022,전라남도,나주시,전라남도 나주시 그린로 328,전남나주 루멘하임아파트2,공동주택시설,아파트,완속,AC완속,타기관(보조금),에버온,,AC완속,이용자제한,2,EV007534,35.016325558,126.79638457
427,2022,전라남도,나주시,전라남도 나주시 그린로 328,전남나주 루멘하임아파트2,공동주택시설,아파트,완속,AC완속,타기관(보조금),에버온,,AC완속,이용자제한,3,EV007534,35.016325558,126.79638457
